Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
248;2405300;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
249;2184800;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
250;2219200;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
251;1938900;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
252;2127700;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
253;2275500;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
254;2969200;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
255;1809400;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
256;1728700;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
257;2108900;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
258;1920900;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
259;1835800;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
260;2076000;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
261;2343800;1644527616;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
262;2934200;1644539904;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
263;2361600;1644544000;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
264;2209200;1644552192;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
265;1980300;1644552192;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
266;1915900;1644552192;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
267;1805100;1644552192;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
268;1809800;1644552192;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
