Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
248;2093000;575672320;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
249;2223900;575672320;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
250;2317300;575680512;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
251;2162500;575705088;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
252;2300500;575713280;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
253;2202800;575713280;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
254;2416800;575721472;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
255;2274100;575721472;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
256;2094500;575725568;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
257;2237900;575729664;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
258;2349800;575733760;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
259;2207800;575770624;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
260;2214900;575774720;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
261;2484400;575778816;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
262;2229600;575782912;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
263;2032200;575787008;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
264;2271400;575791104;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
265;2269700;575795200;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
266;2345100;575827968;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
267;2311200;575832064;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
268;2579100;575836160;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
269;1746100;575840256;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
270;2326800;575840256;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
271;2121300;575848448;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
